51273;10:57;9,11,15,18,20,25,26,45,48,51,52,53,57,59,61,65,69,71,76,77
51274;11:02;2,4,8,13,19,26,28,31,35,42,44,52,55,57,60,66,70,75,77,80
51275;11:07;1,5,9,10,12,21,24,28,33,34,37,38,40,41,44,47,50,53,54,75
51276;11:12;4,5,12,16,24,30,33,37,40,42,43,45,52,54,59,63,65,70,78,80
51277;11:17;2,8,10,12,18,21,23,32,33,36,37,39,40,42,47,54,61,62,64,77
51278;11:22;3,13,16,18,21,22,24,25,32,33,34,37,45,50,56,60,64,67,74,77
51279;11:27;7,8,17,20,22,29,33,34,44,46,47,49,55,65,66,72,74,75,78,80
51280;11:32;3,4,7,9,10,12,19,20,21,25,28,36,39,50,55,56,60,61,74,76
51281;11:37;5,7,9,13,15,31,35,40,41,43,46,47,50,54,60,65,67,70,71,75
51282;11:42;10,11,12,14,21,26,29,31,36,40,42,45,47,50,51,52,53,68,75,77
51283;11:47;3,6,8,12,14,18,20,25,27,28,34,46,53,58,60,67,73,74,75,79
51284;11:52;1,2,13,20,22,26,31,36,43,47,53,56,64,65,70,71,75,76,79,80
51285;11:57;3,7,16,19,20,26,34,42,43,45,48,50,52,56,58,60,66,70,75,80
51286;12:02;1,2,9,13,14,16,20,25,37,43,48,51,55,58,60,61,62,63,65,76
51287;12:07;10,16,19,20,21,22,24,25,30,31,37,40,49,52,53,55,57,65,67,75
51288;12:12;6,16,18,20,27,30,34,35,37,39,40,47,53,56,60,63,65,70,75,80
51289;12:17;1,4,6,10,12,13,16,28,31,37,42,46,52,60,63,64,67,70,74,78
51290;12:22;4,10,17,23,25,28,34,40,46,51,53,54,58,60,65,67,70,72,74,75
51291;12:27;12,18,20,25,29,34,37,39,43,44,45,50,56,58,59,60,61,68,73,80
51292;12:32;7,11,14,15,23,29,37,39,47,50,51,53,55,64,66,70,72,73,75,80
51293;12:37;2,17,18,25,28,31,36,43,44,50,55,59,60,63,65,67,71,72,74,79
51294;12:42;5,8,11,13,26,33,37,42,45,53,54,57,60,61,66,69,73,74,78,80
51295;12:47;3,5,7,16,17,21,31,33,35,39,44,49,56,59,60,64,69,70,73,76
51296;12:52;2,11,17,19,34,38,39,42,47,49,52,54,59,62,66,73,74,75,76,77
51297;12:57;3,4,15,21,22,27,32,35,39,42,45,54,59,60,65,69,70,71,77,80
51298;13:02;6,13,14,16,18,19,22,32,34,36,42,46,51,61,64,66,69,74,78,80
51299;13:07;5,12,17,22,29,31,36,37,40,43,45,50,54,55,56,61,69,74,77,80
51300;13:12;8,9,10,12,15,16,17,21,22,30,33,45,52,63,64,67,71,74,75,78
51301;13:17;7,10,11,15,18,20,21,23,24,25,37,42,43,53,54,64,73,76,78,79
51302;13:22;3,8,9,12,15,18,21,29,31,33,39,44,48,52,55,60,62,64,74,77
51303;13:27;2,4,9,13,15,20,24,44,51,54,59,60,61,62,63,72,73,74,76,79
51304;13:32;4,6,17,20,23,30,31,32,36,38,40,41,42,47,48,56,63,65,68,73
51305;13:37;2,5,7,8,12,18,20,21,32,34,37,46,49,51,52,54,55,63,68,77
51306;13:42;2,5,14,16,17,18,22,26,31,35,38,39,45,46,47,49,51,62,66,67
51307;13:47;2,4,5,9,14,16,18,24,25,26,27,33,34,41,51,55,56,61,67,77
51308;13:52;3,4,5,7,11,17,18,25,29,36,39,45,47,60,63,67,71,73,78,80
51309;13:57;12,13,17,19,20,21,24,25,28,41,45,55,56,67,68,73,75,77,79,80
51310;14:02;5,6,8,9,13,14,19,21,23,26,27,31,33,34,52,64,65,66,73,74
51311;14:07;2,5,6,9,12,15,16,20,29,30,34,35,38,46,50,52,57,61,73,75
51312;14:12;1,4,7,11,13,18,23,28,39,46,47,52,55,58,70,72,73,74,77,80
51313;14:17;1,3,5,12,16,23,26,33,36,41,42,48,53,54,58,59,62,73,74,79
51314;14:22;2,8,9,16,22,23,27,28,30,34,36,41,48,49,51,55,59,61,71,72
51315;14:27;8,11,13,17,25,30,31,36,48,49,50,54,55,58,61,64,65,66,69,76
51316;14:32;2,3,6,8,9,13,27,37,44,45,49,52,56,60,71,74,76,77,78,80
51317;14:37;2,3,8,14,16,26,28,31,34,36,51,53,54,55,56,67,69,72,74,77
51318;14:42;10,12,19,22,23,29,32,35,41,44,48,49,57,61,63,69,73,74,76,80
51319;14:47;1,5,6,10,13,19,22,29,30,34,40,41,43,46,57,62,68,71,73,78
51320;14:52;1,2,3,8,12,13,14,18,21,22,38,40,43,47,52,55,57,63,65,68
51321;14:57;2,3,8,12,14,15,17,26,29,37,38,44,49,52,54,55,57,64,65,70
51322;15:02;3,10,12,17,20,21,22,25,40,45,48,50,59,61,62,63,64,67,77,78
51323;15:07;1,2,3,6,7,8,12,18,23,24,29,38,40,41,43,51,62,68,71,78
51324;15:12;2,3,10,12,16,18,19,21,28,30,33,38,42,49,51,53,54,71,72,73
51325;15:17;6,10,16,17,33,34,35,42,45,47,48,51,55,59,60,63,70,72,73,74
51326;15:22;3,7,16,17,22,31,34,35,42,45,49,50,53,55,59,66,70,72,73,78
51327;15:27;4,8,13,18,19,20,23,24,25,26,34,35,43,55,57,58,61,67,71,72
51328;15:32;1,12,16,17,18,24,25,27,32,33,44,46,57,60,70,71,72,75,78,79
51329;15:37;2,5,11,19,23,30,33,35,42,47,48,51,54,59,60,61,62,64,67,74
51330;15:42;4,9,12,16,18,19,24,25,28,36,37,42,44,57,59,61,67,71,73,77
51331;15:47;3,9,11,13,18,22,23,25,33,40,43,47,53,55,56,61,67,69,70,72
51332;15:52;10,23,25,26,27,29,32,33,38,41,44,45,49,55,57,58,60,69,75,77
51333;15:57;2,4,5,6,10,15,17,25,27,34,38,53,55,57,61,62,68,69,73,75
51334;16:02;5,7,14,16,20,25,26,27,30,35,37,41,43,45,55,56,66,71,77,79
51335;16:07;6,7,9,13,14,20,25,27,32,34,40,41,43,47,67,69,75,76,77,78
51336;16:12;4,5,6,18,20,25,36,41,49,51,52,53,54,55,56,58,61,62,65,69
51337;16:17;8,10,11,24,26,32,38,42,44,47,50,54,57,59,66,67,71,75,78,80
51338;16:22;2,3,4,6,8,11,12,15,28,30,42,43,50,51,52,60,61,62,64,79
51339;16:27;7,11,12,16,18,19,24,27,28,34,46,54,55,60,61,64,69,73,74,78
51340;16:32;7,9,10,11,13,17,20,42,45,52,56,60,61,64,65,69,73,74,76,78
51341;16:37;2,5,13,14,15,28,29,34,36,40,41,42,46,52,57,58,59,62,63,73
51342;16:42;4,7,11,12,16,18,21,28,31,34,37,40,42,43,49,55,61,72,73,79
51343;16:47;1,2,4,5,6,15,16,19,20,22,23,38,43,44,45,46,48,54,58,69
51344;16:52;5,18,21,29,35,38,43,45,52,54,55,62,65,66,67,69,71,74,75,80
51345;16:57;1,5,11,15,20,29,35,38,40,42,47,52,64,67,68,70,71,74,76,78
51346;17:02;1,2,4,16,17,26,32,33,35,37,38,42,45,53,55,62,63,64,76,80
51347;17:07;3,8,9,12,21,22,28,30,33,36,39,42,51,56,58,59,62,68,71,79
51348;17:12;1,4,6,9,15,17,21,29,34,36,48,54,55,56,57,62,65,70,72,73
51349;17:17;1,3,6,12,21,23,25,28,30,38,39,42,43,46,50,51,60,70,79,80
51350;17:22;10,14,15,16,18,22,23,28,30,34,36,38,39,44,53,61,75,76,77,78
51351;17:27;1,4,8,19,22,26,27,29,30,35,40,45,48,51,52,53,64,66,77,80
51352;17:32;5,7,10,11,13,17,18,20,27,34,43,44,51,53,57,62,67,70,73,75
51353;17:37;9,18,19,21,22,32,33,35,37,38,48,50,55,60,66,74,75,78,79,80
51354;17:42;1,7,10,12,19,20,25,27,43,47,55,60,61,68,69,73,75,76,79,80
51355;17:47;3,4,10,13,16,23,27,29,33,34,36,37,47,48,57,59,60,61,78,79
51356;17:52;1,3,13,14,15,21,28,33,35,36,43,45,49,50,62,65,66,67,68,75
51357;17:57;4,5,6,7,9,11,15,19,23,26,27,29,30,36,43,58,60,64,76,80
51358;18:02;1,3,10,17,19,24,25,27,28,30,31,46,48,50,56,58,62,65,75,77
51359;18:07;1,8,15,17,22,24,34,39,46,47,53,55,56,59,61,63,67,69,75,78
51360;18:12;3,6,12,15,18,19,22,23,28,39,42,43,48,50,53,55,57,63,69,72
51361;18:17;3,4,6,8,9,10,11,12,16,17,20,29,42,43,47,49,57,60,61,80
51362;18:22;1,3,4,8,16,23,26,30,33,34,39,47,51,52,53,58,65,66,69,80
51363;18:27;3,4,5,7,8,10,13,14,20,29,34,36,41,46,49,58,64,75,76,80
51364;18:32;10,12,15,16,17,20,24,26,30,31,32,35,44,46,48,52,69,70,73,74
51365;18:37;2,3,17,22,23,25,28,33,44,47,51,53,55,58,63,65,71,72,77,79
51366;18:42;3,4,12,17,20,30,36,37,42,48,50,51,53,54,57,58,59,71,78,80
51367;18:47;5,6,17,18,25,31,35,45,46,47,49,52,56,59,60,62,66,68,74,79
51368;18:52;3,9,10,12,13,17,22,34,35,36,41,42,43,48,54,56,61,66,70,71
51369;18:57;8,9,12,13,19,22,23,24,27,38,39,41,49,50,55,59,60,65,69,77
51370;19:02;1,3,7,14,18,19,30,32,47,48,49,50,54,59,60,62,65,67,68,79
51371;19:07;3,4,5,7,21,23,27,33,37,46,48,55,56,57,59,61,63,64,66,74
51372;19:12;1,4,7,16,18,22,25,37,39,42,43,45,55,57,58,67,70,73,74,75
51373;19:17;1,5,6,8,9,11,14,20,24,28,30,42,45,52,70,73,74,75,79,80
51374;19:22;3,5,8,12,24,26,27,30,35,39,57,59,61,68,70,72,73,74,79,80
51375;19:27;2,3,5,24,25,26,31,35,39,40,42,44,46,50,52,53,56,62,69,77
51376;19:32;2,8,15,21,22,23,25,30,37,40,42,47,49,51,53,55,60,61,68,72
51377;19:37;3,4,13,18,23,26,33,35,37,40,56,58,60,63,66,67,69,72,73,75
51378;19:42;1,2,7,8,13,16,19,33,35,37,38,43,47,49,55,57,61,62,64,75
51379;19:47;1,3,4,7,11,20,27,32,41,46,53,54,57,62,70,72,73,75,76,79
51380;19:52;9,19,23,24,25,28,30,32,34,39,42,43,51,65,66,69,72,73,77,79
51381;19:57;2,6,12,14,15,27,31,32,42,48,55,57,59,60,67,72,74,76,79,80
51382;20:02;2,5,8,11,12,18,20,25,35,38,41,43,47,48,50,53,55,56,67,72
51383;20:07;1,3,5,6,7,10,24,26,27,31,34,38,44,46,50,52,55,57,69,78
51384;20:12;1,7,10,11,17,18,25,34,37,38,41,42,45,48,55,58,59,65,75,76
51385;20:17;1,2,4,7,16,18,19,21,23,27,28,30,31,35,40,51,53,57,59,72
51386;20:22;6,19,22,26,27,35,40,42,43,45,48,50,51,52,55,62,63,67,68,78
51387;20:27;1,3,8,12,18,25,27,34,37,40,43,46,50,51,54,57,63,66,72,73
51388;20:32;6,9,10,11,15,19,20,22,26,29,33,40,44,50,53,56,59,69,72,75
51389;20:37;7,14,21,24,27,29,33,40,44,48,49,54,55,59,66,68,72,75,77,80
51390;20:42;3,4,5,13,14,18,19,20,22,23,27,28,32,42,44,47,48,54,64,68
51391;20:47;2,5,6,12,15,18,30,31,35,36,41,48,49,52,53,54,60,64,65,75
51392;20:52;5,14,16,17,19,22,28,30,32,33,36,43,45,49,53,56,70,76,77,78
51393;20:57;3,8,9,10,14,17,18,28,30,32,33,36,40,42,43,50,62,68,77,78
51394;21:02;3,4,12,19,24,32,36,37,41,46,54,58,60,65,68,70,72,76,77,78
51395;21:07;2,4,11,14,15,19,27,30,37,41,43,47,52,55,58,70,75,76,77,78
51396;21:12;6,12,16,17,18,20,24,26,39,40,49,50,52,54,56,57,64,69,72,80
51397;21:17;1,2,17,18,20,22,23,31,33,35,36,37,42,45,49,52,55,63,69,80
51398;21:22;1,4,8,9,10,16,21,23,28,30,32,34,38,47,48,52,53,69,70,72
51399;21:27;2,8,15,18,19,20,26,32,36,49,50,52,53,54,64,65,66,67,73,80
51400;21:32;8,12,14,19,20,26,43,47,50,54,57,59,61,62,63,73,75,78,79,80
51401;21:37;1,2,3,6,9,12,14,21,27,30,38,42,49,52,58,66,70,73,74,75
51402;21:42;5,6,8,9,11,13,16,21,22,32,40,43,53,56,57,59,67,72,75,76
51403;21:47;3,6,15,16,25,26,36,39,40,46,47,48,52,60,66,68,69,72,73,80
51404;21:52;5,6,8,14,18,21,28,30,31,34,40,42,57,58,59,61,66,71,73,76
51405;21:57;1,4,5,7,9,12,13,15,20,25,27,29,31,47,52,56,60,64,74,79
51406;22:02;1,9,14,15,20,22,26,29,31,33,43,44,50,52,64,66,72,74,76,79
51407;22:07;2,3,13,16,21,23,25,27,34,35,41,48,52,63,66,67,70,71,74,80
51408;22:12;1,4,6,9,12,14,25,26,28,31,34,40,43,46,47,48,69,74,78,79
51409;22:17;3,7,16,23,30,33,35,37,38,42,51,55,57,63,64,71,72,74,76,79
51410;22:22;5,7,10,12,17,24,26,28,30,41,42,49,50,51,54,56,68,70,73,77
51411;22:27;5,11,13,19,26,31,34,35,37,39,46,50,60,66,70,72,75,77,79,80
51412;22:32;1,2,4,15,17,25,27,28,34,39,41,43,49,50,56,57,59,61,68,73
51413;22:37;1,2,5,11,16,20,22,29,31,34,35,40,46,49,60,61,68,69,72,78
51414;22:42;13,18,19,20,28,32,33,35,38,41,52,57,62,63,65,66,67,69,71,78
51415;22:47;7,11,12,14,18,23,30,36,43,46,47,50,53,60,66,68,71,73,77,80
51416;22:52;2,9,10,12,26,29,30,32,34,37,39,45,50,52,55,59,60,64,66,69
51417;22:57;1,9,12,15,19,20,22,30,32,37,40,45,48,57,58,59,65,66,68,71
51418;23:02;1,2,4,5,12,16,17,22,25,31,33,37,49,51,55,62,65,71,72,74
51419;23:07;3,5,14,19,21,27,28,32,33,35,51,55,57,58,61,62,63,64,72,76
51420;23:12;2,11,13,14,15,19,22,31,32,36,40,41,42,46,48,50,58,65,68,77
51421;23:17;1,4,13,16,17,18,20,25,26,35,36,38,40,43,47,51,57,61,65,70
51422;23:22;2,4,7,22,27,30,33,34,36,40,45,58,59,63,66,74,75,77,78,80
51423;23:27;2,16,18,26,32,34,39,41,42,45,49,55,60,62,65,67,72,73,77,78
51424;23:32;3,15,18,19,20,22,27,28,29,30,40,47,49,50,55,57,61,63,66,71
51425;23:37;11,12,16,21,23,32,33,34,35,37,39,41,49,50,55,59,67,68,70,78
51426;23:42;6,10,17,19,25,26,28,33,35,37,38,39,46,52,59,63,65,70,74,75
51427;23:47;4,6,11,12,18,20,24,26,27,36,40,48,57,59,61,63,66,69,72,75
51428;23:52;4,8,10,15,22,23,29,30,31,32,34,37,38,48,51,58,62,65,73,77
51429;23:57;1,2,8,10,14,25,30,41,43,46,49,53,54,57,58,61,69,72,78,80
51430;00:02;4,5,6,10,11,13,20,29,31,36,37,43,44,46,55,62,70,71,73,74
51431;00:07;2,4,10,16,23,28,32,36,37,39,48,51,57,58,63,67,69,70,72,73
51432;00:12;1,2,5,8,10,18,25,30,33,40,42,44,51,55,61,64,67,72,74,77
51433;00:17;3,8,9,10,12,13,24,34,40,45,48,49,50,53,59,60,66,75,77,78
51434;00:22;1,7,14,23,27,30,35,41,48,51,52,58,61,64,67,69,72,75,77,79
51435;00:27;9,10,11,13,20,26,30,39,43,53,54,55,57,60,61,65,68,70,72,78
51436;00:32;2,6,7,14,21,23,24,28,34,35,36,37,39,42,48,52,63,65,69,71
51437;00:37;1,4,9,15,24,27,28,38,42,47,48,50,56,58,61,65,66,69,73,78
51438;00:42;7,12,14,15,24,30,33,36,40,41,44,47,50,55,56,57,60,65,70,75
51439;00:47;7,9,15,17,27,29,32,33,36,37,40,44,48,53,59,60,63,64,70,78
51440;00:52;1,2,6,11,14,15,30,31,32,38,39,40,42,48,50,52,55,56,57,75
51441;00:57;3,5,8,9,10,15,16,21,26,30,31,41,42,52,53,56,64,71,76,79
51442;01:02;3,5,19,20,22,23,32,34,39,43,46,57,59,60,61,63,66,70,74,78
51443;07:02;2,5,10,11,13,16,17,19,21,23,27,39,44,45,49,52,54,63,64,76
51444;07:07;9,14,16,17,18,20,21,29,30,32,39,52,53,54,55,67,69,72,76,79
51445;07:12;1,2,4,11,19,27,28,30,39,47,48,49,50,52,54,61,72,74,78,79
51446;07:17;3,4,8,11,16,21,26,27,30,39,47,48,49,56,57,67,74,76,78,80
51447;07:22;15,16,17,18,20,24,25,26,27,30,36,40,41,50,51,53,59,66,71,72
51448;07:27;2,8,10,12,18,25,34,38,46,48,52,55,56,59,62,68,71,74,75,76
51449;07:32;1,9,11,17,21,22,25,26,27,28,33,35,42,44,52,53,55,57,67,68
51450;07:37;12,14,21,31,35,43,45,49,51,52,53,55,57,62,72,73,74,76,77,78
51451;07:42;10,13,19,22,24,26,27,29,31,36,39,41,42,53,54,55,57,65,69,78
51452;07:47;10,11,14,15,19,21,26,27,30,33,34,35,43,45,49,51,67,71,74,75
51453;07:52;2,5,7,9,11,20,24,25,26,28,37,51,53,56,59,67,70,72,78,79
51454;07:57;2,17,27,28,30,31,43,48,49,51,56,58,59,67,71,72,74,75,76,78
51455;08:02;3,5,14,16,17,19,20,25,26,29,36,38,40,41,44,49,52,53,55,60
51456;08:07;14,15,25,33,34,35,38,40,44,47,51,52,53,56,58,62,67,72,74,77
51457;08:12;11,14,17,22,23,27,33,35,39,40,41,43,52,55,57,72,74,76,79,80
51458;08:17;13,15,19,20,21,25,26,27,36,37,38,42,49,50,53,55,65,73,76,80
51459;08:22;4,8,14,15,21,24,26,27,31,33,36,37,47,49,55,56,65,66,76,77
51460;08:27;4,5,13,15,19,23,24,25,29,42,43,45,48,54,59,63,65,69,74,76
51461;08:32;2,6,10,16,18,20,29,32,42,47,48,50,53,57,60,61,65,70,71,72
51462;08:37;2,3,4,10,14,15,18,23,26,27,32,39,40,43,48,56,61,69,70,76
51463;08:42;1,3,6,9,17,19,21,22,24,29,31,33,41,42,48,53,57,62,68,71
51464;08:47;5,9,10,11,13,31,33,35,39,40,43,53,56,58,61,64,66,68,69,76
51465;08:52;8,11,15,20,21,23,31,33,35,45,51,53,58,60,62,64,68,71,74,78
51466;08:57;4,6,11,13,14,17,20,24,28,33,35,44,49,50,61,62,67,70,73,74
51467;09:02;1,3,7,10,14,17,24,26,28,29,31,36,40,46,56,58,63,64,68,78
51468;09:07;2,3,5,10,13,15,16,23,24,28,36,37,38,49,52,60,61,65,66,73
51469;09:12;8,9,16,17,19,23,24,26,29,30,44,60,62,64,68,69,70,72,75,80
51470;09:17;6,9,12,16,17,18,19,20,27,30,33,36,51,57,58,63,65,68,70,80
51471;09:22;1,3,11,16,19,24,32,33,37,46,50,53,55,56,64,66,72,74,75,76
51472;09:27;3,4,5,6,12,13,14,17,21,28,29,38,52,60,61,63,73,74,75,79
51473;09:32;2,8,10,15,16,20,29,32,34,35,37,39,44,45,50,55,56,59,71,79
51474;09:37;6,7,8,9,14,23,27,33,34,37,38,49,50,58,63,65,72,73,75,79
51475;09:42;7,15,16,17,19,25,27,31,39,47,48,54,55,62,63,64,65,75,78,80
51476;09:47;1,2,3,5,9,12,13,16,33,41,43,44,45,47,55,58,64,74,75,76
51477;09:52;4,7,9,11,13,14,21,22,28,29,33,39,41,46,47,56,63,66,69,72
51478;09:57;3,6,14,18,24,25,26,30,37,39,43,44,48,50,53,58,62,65,67,73
51479;10:02;11,12,13,17,22,23,25,27,30,38,39,44,48,54,58,62,68,70,75,78
51480;10:07;2,4,5,7,17,24,29,42,44,46,49,53,55,58,59,60,71,72,74,76
51481;10:12;2,3,6,10,13,14,15,16,21,23,27,34,36,43,46,54,60,62,74,75
51482;10:17;1,11,22,24,25,28,36,38,43,47,55,58,59,61,64,69,70,72,73,76
51483;10:22;8,17,20,21,22,24,33,35,41,44,45,52,53,57,60,62,68,69,76,78
51484;10:27;2,5,10,11,19,22,29,34,39,50,51,54,55,56,61,63,70,73,76,79
51485;10:32;17,25,27,32,38,41,47,48,52,56,58,61,62,64,65,74,75,76,78,79
51486;10:37;11,14,15,17,24,25,30,33,45,47,51,52,55,56,57,64,65,67,74,79
51487;10:42;1,4,5,9,18,24,25,29,30,36,37,44,53,57,61,63,65,68,70,75
51488;10:47;5,6,12,13,21,22,24,28,37,40,42,44,45,49,52,53,56,60,66,74
51489;10:52;1,2,4,8,15,16,20,22,23,25,45,47,52,62,65,67,70,72,76,78
51490;10:57;3,6,19,21,25,28,33,34,36,41,43,45,46,53,57,64,70,75,76,78
51491;11:02;2,4,5,6,7,13,16,19,21,25,34,37,39,44,46,54,56,61,73,80
51492;11:07;4,9,11,16,17,18,21,26,27,31,36,38,49,55,61,64,67,70,73,75
51493;11:12;1,3,4,10,19,22,23,24,33,38,42,45,54,55,57,62,68,73,75,80
51494;11:17;1,5,10,14,15,19,26,30,35,45,46,47,49,50,57,63,65,67,74,78
51495;11:22;1,2,5,13,19,21,25,26,27,30,34,37,54,58,59,65,66,74,75,78
51496;11:27;2,11,16,18,26,27,28,32,36,37,39,43,47,52,53,56,65,67,72,80
51497;11:32;3,5,7,8,11,15,16,18,29,37,45,46,47,52,55,56,59,63,74,79
51498;11:37;2,4,9,11,19,23,34,38,41,45,53,59,66,68,69,70,74,77,79,80
51499;11:42;4,12,17,18,19,20,21,22,29,35,39,42,45,47,49,50,56,57,62,68
51500;11:47;12,15,22,26,27,28,32,35,39,45,48,54,58,67,68,69,70,71,74,79
51501;11:52;4,5,6,7,12,13,23,25,26,32,39,41,42,47,52,58,65,70,78,80
51502;11:57;8,12,18,28,36,38,40,48,52,53,55,58,63,65,67,69,73,77,78,80
51503;12:02;1,5,13,16,20,21,25,27,38,39,41,44,48,51,53,55,56,63,64,71
51504;12:07;19,20,22,23,24,26,27,30,33,36,43,44,46,47,51,61,63,78,79,80
51505;12:12;1,3,6,7,8,18,27,28,30,38,42,50,57,59,62,65,70,75,77,79
51506;12:17;1,2,4,9,11,12,24,29,36,47,50,52,57,62,65,68,75,77,78,80
51507;12:22;6,13,15,18,19,21,26,27,30,33,49,56,57,63,66,67,72,75,76,77
51508;12:27;17,18,19,22,31,33,35,46,49,50,53,61,63,64,65,70,72,75,76,77
51509;12:32;8,10,13,18,28,31,37,39,40,57,59,60,61,62,64,66,67,73,75,77
