saved_at,target_draw,target_date,target_time,night_character,v10_ana5,bagimsiz5,ucuncu5,snapshot_json
2026-08-19 19:53:22,49477,17.08.2026,23:02,GÜN ÖĞRENİYOR / BELİRSİZ,29-67-74-21-70,21-69-67-29-4,21-69-67-29-4,"{""target_draw"":49477,""target_date"":""17.08.2026"",""target_time"":""23:02"",""night_character"":""GÜN ÖĞRENİYOR / BELİRSİZ"",""core4"":[78,67,25,80],""alt4"":[67,25,80,9],""core5"":[78,67,25,80,9],""alt5"":[67,25,80,9,5],""live5"":[78,67,25,80,9],""v5_dna4"":[23,21,67,8],""v5_dna5"":[23,21,67,5,8],""v6_akor4"":[23,21,67,8],""v6_akor5"":[23,21,67,78,8],""v7_final4"":[21,69,67,29],""v7_final5"":[21,69,67,29,4],""v8_final4"":[21,32,29,78],""v8_final5"":[21,32,29,78,70],""v9_final4"":[21,69,67,29],""v9_final5"":[21,69,67,29,4],""v10_final4"":[29,67,74,21],""v10_final5"":[29,67,74,21,70],""independent5"":[21,69,67,29,4],""pool12"":[75,5,78,29,22,69,59,21,25,4,67,9],""pool16"":[75,5,78,29,22,69,59,21,25,4,67,9,80,8,34,6],""pool16_dna"":[8,23,21,67,29,5,9,35,78,69,80,70,32,74,48,59],""pool16_akor"":[8,23,21,29,35,4,67,48,70,9,74,59,32,69,78,77],""pool30"":[75,5,78,29,22,69,59,21,25,4,67,9,80,8,34,6,70,35,74,10,23,48,27,7,24,76,32,60,73,77],""expert_top5"":{""TAŞIMA"":[75,5,78,80,24],""YENİ AKTİVASYON→TAŞIMA"":[],""GAP-1"":[29,70,17,40,48],""GAP-2"":[22,67,25,10,35],""GAP-3"":[59,74,50,53,13],""GAP-4/5"":[69,9,60,32,42],""GAP-6+"":[21,23,47,8,38],""SERİ→UYKU→DÖNÜŞ"":[69,21,23,42,11],""KÜME TAŞIMA"":[78,6,5,80,26],""KÜME DÖNÜŞ"":[25,4,35,67,48],""AYNI YAŞAM İZİ"":[22,67,25,78,35],""KÜME ZAMAN RİTMİ"":[29,22,67,9,25],""ARDIŞIK/+2/+3"":[78,5,25,4,8],""BANT/KOMŞU"":[78,5,80,4,25],""AYNI SAAT FAZI"":[29,22,80,5,78],""GECE KARAKTER"":[78,5,80,22,67]},""top_rows"":[{""Sayı"":75,""Ana Puan"":0.928284193939394,""Uzman Oy"":4,""Güçlü Oy"":2,""Bağımsız Aile"":4,""Güçlü Aile"":2,""Gap"":0,""Yaşam İzi"":""01000000011"",""Yaşam Durumu"":""DEVAM/SERİ"",""Kaynaklar"":""TAŞIMA + GECE KARAKTER + BANT/KOMŞU + AYNI SAAT FAZI""},{""Sayı"":5,""Ana Puan"":1.120153678787879,""Uzman Oy"":7,""Güçlü Oy"":5,""Bağımsız Aile"":6,""Güçlü Aile"":4,""Gap"":0,""Yaşam İzi"":""00001000101"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + BANT/KOMŞU + AYNI SAAT FAZI + TAŞIMA + KÜME TAŞIMA + AYNI YAŞAM İZİ""},{""Sayı"":78,""Ana Puan"":1.1298330666666667,""Uzman Oy"":7,""Güçlü Oy"":7,""Bağımsız Aile"":6,""Güçlü Aile"":6,""Gap"":0,""Yaşam İzi"":""01000000001"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""KÜME TAŞIMA + GECE KARAKTER + BANT/KOMŞU + AYNI SAAT FAZI + AYNI YAŞAM İZİ + TAŞIMA""},{""Sayı"":29,""Ana Puan"":1.1112497725752508,""Uzman Oy"":8,""Güçlü Oy"":4,""Bağımsız Aile"":6,""Güçlü Aile"":4,""Gap"":1,""Yaşam İzi"":""10000100010"",""Yaşam Durumu"":""1 EL DİNLENME"",""Kaynaklar"":""KÜME ZAMAN RİTMİ + GAP-1 + AYNI SAAT FAZI + KÜME DÖNÜŞ + ARDIŞIK/+2/+3 + GECE KARAKTER""},{""Sayı"":22,""Ana Puan"":1.0882119230769232,""Uzman Oy"":6,""Güçlü Oy"":5,""Bağımsız Aile"":5,""Güçlü Aile"":4,""Gap"":2,""Yaşam İzi"":""00000000100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""GAP-2 + AYNI YAŞAM İZİ + AYNI SAAT FAZI + GECE KARAKTER + KÜME DÖNÜŞ""},{""Sayı"":69,""Ana Puan"":1.0149184833333331,""Uzman Oy"":6,""Güçlü Oy"":4,""Bağımsız Aile"":5,""Güçlü Aile"":3,""Gap"":5,""Yaşam İzi"":""00001100000"",""Yaşam Durumu"":""5-7 EL UYKU"",""Kaynaklar"":""SERİ→UYKU→DÖNÜŞ + AYNI SAAT FAZI + KÜME ZAMAN RİTMİ + GECE KARAKTER + BANT/KOMŞU""},{""Sayı"":59,""Ana Puan"":0.9274296666666668,""Uzman Oy"":5,""Güçlü Oy"":3,""Bağımsız Aile"":4,""Güçlü Aile"":2,""Gap"":3,""Yaşam İzi"":""10010101000"",""Yaşam Durumu"":""3-4 EL DİNLENME"",""Kaynaklar"":""GAP-3 + BANT/KOMŞU + AYNI SAAT FAZI + KÜME DÖNÜŞ + GECE KARAKTER + KÜME ZAMAN RİTMİ""},{""Sayı"":21,""Ana Puan"":0.8398491692307692,""Uzman Oy"":4,""Güçlü Oy"":2,""Bağımsız Aile"":3,""Güçlü Aile"":1,""Gap"":6,""Yaşam İzi"":""00011000000"",""Yaşam Durumu"":""5-7 EL UYKU"",""Kaynaklar"":""GAP-6+ + KÜME ZAMAN RİTMİ + AYNI SAAT FAZI""},{""Sayı"":25,""Ana Puan"":1.096269811594203,""Uzman Oy"":8,""Güçlü Oy"":7,""Bağımsız Aile"":6,""Güçlü Aile"":5,""Gap"":2,""Yaşam İzi"":""00100000100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""KÜME DÖNÜŞ + ARDIŞIK/+2/+3 + AYNI YAŞAM İZİ + GECE KARAKTER + GAP-2 + AYNI SAAT FAZI""},{""Sayı"":4,""Ana Puan"":0.9541805384615386,""Uzman Oy"":6,""Güçlü Oy"":3,""Bağımsız Aile"":4,""Güçlü Aile"":2,""Gap"":1,""Yaşam İzi"":""11000000010"",""Yaşam Durumu"":""1 EL DİNLENME"",""Kaynaklar"":""KÜME DÖNÜŞ + BANT/KOMŞU + AYNI YAŞAM İZİ + GAP-1""},{""Sayı"":67,""Ana Puan"":1.1006123076923078,""Uzman Oy"":8,""Güçlü Oy"":7,""Bağımsız Aile"":6,""Güçlü Aile"":6,""Gap"":2,""Yaşam İzi"":""00000000100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""AYNI YAŞAM İZİ + GECE KARAKTER + KÜME DÖNÜŞ + GAP-2 + AYNI SAAT FAZI + BANT/KOMŞU""},{""Sayı"":9,""Ana Puan"":1.0499751923076925,""Uzman Oy"":8,""Güçlü Oy"":5,""Bağımsız Aile"":6,""Güçlü Aile"":5,""Gap"":4,""Yaşam İzi"":""00000010000"",""Yaşam Durumu"":""3-4 EL DİNLENME"",""Kaynaklar"":""KÜME ZAMAN RİTMİ + AYNI SAAT FAZI + GAP-4/5 + KÜME DÖNÜŞ + GECE KARAKTER + BANT/KOMŞU""},{""Sayı"":80,""Ana Puan"":1.0891796424242424,""Uzman Oy"":7,""Güçlü Oy"":6,""Bağımsız Aile"":6,""Güçlü Aile"":5,""Gap"":0,""Yaşam İzi"":""00100000001"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + BANT/KOMŞU + AYNI SAAT FAZI + AYNI YAŞAM İZİ + TAŞIMA + KÜME TAŞIMA""},{""Sayı"":8,""Ana Puan"":0.9328497422519509,""Uzman Oy"":4,""Güçlü Oy"":4,""Bağımsız Aile"":3,""Güçlü Aile"":3,""Gap"":6,""Yaşam İzi"":""00001000000"",""Yaşam Durumu"":""5-7 EL UYKU"",""Kaynaklar"":""ARDIŞIK/+2/+3 + AYNI SAAT FAZI + KÜME DÖNÜŞ + GAP-6+ + AYNI YAŞAM İZİ""},{""Sayı"":34,""Ana Puan"":0.9701423846153848,""Uzman Oy"":6,""Güçlü Oy"":4,""Bağımsız Aile"":5,""Güçlü Aile"":3,""Gap"":2,""Yaşam İzi"":""01000001100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""BANT/KOMŞU + AYNI SAAT FAZI + GECE KARAKTER + KÜME DÖNÜŞ + KÜME ZAMAN RİTMİ""},{""Sayı"":6,""Ana Puan"":0.9853145212121212,""Uzman Oy"":6,""Güçlü Oy"":4,""Bağımsız Aile"":5,""Güçlü Aile"":3,""Gap"":0,""Yaşam İzi"":""00010010001"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + BANT/KOMŞU + KÜME TAŞIMA + AYNI SAAT FAZI + TAŞIMA + AYNI YAŞAM İZİ""},{""Sayı"":70,""Ana Puan"":0.9814664102564102,""Uzman Oy"":6,""Güçlü Oy"":3,""Bağımsız Aile"":5,""Güçlü Aile"":3,""Gap"":1,""Yaşam İzi"":""00000000010"",""Yaşam Durumu"":""1 EL DİNLENME"",""Kaynaklar"":""GAP-1 + KÜME ZAMAN RİTMİ + AYNI SAAT FAZI + BANT/KOMŞU + KÜME DÖNÜŞ""},{""Sayı"":35,""Ana Puan"":1.0152364102564104,""Uzman Oy"":6,""Güçlü Oy"":6,""Bağımsız Aile"":4,""Güçlü Aile"":4,""Gap"":2,""Yaşam İzi"":""00000000100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""KÜME DÖNÜŞ + AYNI YAŞAM İZİ + GECE KARAKTER + BANT/KOMŞU + GAP-2""},{""Sayı"":74,""Ana Puan"":0.9401304294871795,""Uzman Oy"":5,""Güçlü Oy"":4,""Bağımsız Aile"":4,""Güçlü Aile"":3,""Gap"":3,""Yaşam İzi"":""00111001000"",""Yaşam Durumu"":""3-4 EL DİNLENME"",""Kaynaklar"":""BANT/KOMŞU + GAP-3 + KÜME DÖNÜŞ + KÜME ZAMAN RİTMİ""},{""Sayı"":10,""Ana Puan"":0.8974379743589744,""Uzman Oy"":5,""Güçlü Oy"":2,""Bağımsız Aile"":4,""Güçlü Aile"":2,""Gap"":2,""Yaşam İzi"":""00000000100"",""Yaşam Durumu"":""2 EL DİNLENME"",""Kaynaklar"":""AYNI YAŞAM İZİ + GECE KARAKTER + AYNI SAAT FAZI + GAP-2""},{""Sayı"":23,""Ana Puan"":0.8949071328130808,""Uzman Oy"":5,""Güçlü Oy"":3,""Bağımsız Aile"":4,""Güçlü Aile"":2,""Gap"":6,""Yaşam İzi"":""00101000000"",""Yaşam Durumu"":""5-7 EL UYKU"",""Kaynaklar"":""GAP-6+ + AYNI SAAT FAZI + KÜME DÖNÜŞ + ARDIŞIK/+2/+3 + AYNI YAŞAM İZİ""},{""Sayı"":48,""Ana Puan"":0.8767031538461539,""Uzman Oy"":6,""Güçlü Oy"":1,""Bağımsız Aile"":4,""Güçlü Aile"":1,""Gap"":1,""Yaşam İzi"":""00000000010"",""Yaşam Durumu"":""1 EL DİNLENME"",""Kaynaklar"":""KÜME DÖNÜŞ + KÜME ZAMAN RİTMİ + BANT/KOMŞU + GAP-1""},{""Sayı"":27,""Ana Puan"":0.8987553183135707,""Uzman Oy"":3,""Güçlü Oy"":3,""Bağımsız Aile"":3,""Güçlü Aile"":3,""Gap"":0,""Yaşam İzi"":""10100000001"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + AYNI SAAT FAZI + AYNI YAŞAM İZİ + ARDIŞIK/+2/+3""},{""Sayı"":7,""Ana Puan"":0.8671466181818184,""Uzman Oy"":4,""Güçlü Oy"":2,""Bağımsız Aile"":3,""Güçlü Aile"":2,""Gap"":0,""Yaşam İzi"":""00001000101"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + BANT/KOMŞU + AYNI SAAT FAZI""},{""Sayı"":24,""Ana Puan"":0.8146142129117261,""Uzman Oy"":3,""Güçlü Oy"":2,""Bağımsız Aile"":3,""Güçlü Aile"":2,""Gap"":0,""Yaşam İzi"":""00000001001"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""GECE KARAKTER + AYNI SAAT FAZI + TAŞIMA""},{""Sayı"":76,""Ana Puan"":0.8433064666666669,""Uzman Oy"":4,""Güçlü Oy"":2,""Bağımsız Aile"":3,""Güçlü Aile"":1,""Gap"":0,""Yaşam İzi"":""10000010101"",""Yaşam Durumu"":""YENİ/GERİ AKTİF"",""Kaynaklar"":""BANT/KOMŞU + GECE KARAKTER + TAŞIMA""},{""Sayı"":32,""Ana Puan"":0.8258448615384616,""Uzman Oy"":3,""Güçlü Oy"":1,""Bağımsız Aile"":3,""Güçlü Aile"":1,""Gap"":5,""Yaşam İzi"":""00010100000"",""Yaşam Durumu"":""5-7 EL UYKU"",""Kaynaklar"":""AYNI SAAT FAZI + GECE KARAKTER + GAP-4/5 + KÜME DÖNÜŞ + KÜME ZAMAN RİTMİ + BANT/KOMŞU""},{""Sayı"":60,""Ana Puan"":0.8169363846153846,""Uzman Oy"":4,""Güçlü Oy"":1,""Bağımsız Aile"":3,""Güçlü Aile"":1,""Gap"":4,""Yaşam İzi"":""00000010000"",""Yaşam Durumu"":""3-4 EL DİNLENME"",""Kaynaklar"":""KÜME ZAMAN RİTMİ + GAP-4/5 + BANT/KOMŞU + GECE KARAKTER""},{""Sayı"":73,""Ana Puan"":0.7941457692307694,""Uzman Oy"":3,""Güçlü Oy"":1,""Bağımsız Aile"":3,""Güçlü Aile"":1,""Gap"":1,""Yaşam İzi"":""10110110010"",""Yaşam Durumu"":""1 EL DİNLENME"",""Kaynaklar"":""KÜME ZAMAN RİTMİ + BANT/KOMŞU + KÜME DÖNÜŞ""},{""Sayı"":77,""Ana Puan"":0.7391314358974359,""Uzman Oy"":3,""Güçlü Oy"":3,""Bağımsız Aile"":2,""Güçlü Aile"":2,""Gap"":3,""Yaşam İzi"":""00100011000"",""Yaşam Durumu"":""3-4 EL DİNLENME"",""Kaynaklar"":""BANT/KOMŞU + KÜME DÖNÜŞ""}],""surgery"":{""base5"":[78,67,25,80,9],""experimental5"":[78,67,25,80,9],""triple_lock"":false,""exit"":9,""entry"":null}}"
